Iteration,M2,D2,V2,B,G,Pmech2,Loss
105,8.544378280639648,6.8149003982543945,0.42064473032951355,-1.9010366201400757,-0.29907944798469543,0.0870557576417923,5.484141001943499e-05
105,8.543139457702637,6.812777996063232,0.42579489946365356,-1.9072990417480469,-0.30078333616256714,0.08975712954998016,9.105373464990407e-05
105,8.541895866394043,6.810648441314697,0.4302345812320709,-1.9115902185440063,-0.30292606353759766,0.09369631856679916,9.343124111182988e-05
106,8.541895866394043,6.810647010803223,0.42985427379608154,-1.9123857021331787,-0.3019954562187195,0.09253649413585663,0.0001095992120099254
106,8.541895866394043,6.810645580291748,0.4288959801197052,-1.912659764289856,-0.30073609948158264,0.09130055457353592,0.00010827419464476407
106,8.54189682006836,6.810646057128906,0.4271429479122162,-1.910801887512207,-0.29991981387138367,0.09134705364704132,0.0001054013628163375
106,8.541908264160156,6.811001777648926,0.42473921179771423,-1.9087029695510864,-0.29851600527763367,0.09098008275032043,0.0001689082127995789
106,8.541891098022461,6.811257362365723,0.4216158390045166,-1.9047067165374756,-0.29750072956085205,0.09187880903482437,0.00013402548211161047
107,8.541889190673828,6.811253547668457,0.4209873080253601,-1.903265357017517,-0.2977069318294525,0.09268325567245483,7.752362580504268e-05
107,8.541892051696777,6.811249732971191,0.420004665851593,-1.9013030529022217,-0.2978443503379822,0.09360896795988083,2.423227488179691e-05
107,8.54189682006836,6.811261177062988,0.41871267557144165,-1.900031328201294,-0.2971949577331543,0.09351976960897446,7.186720904428512e-05
107,8.541913986206055,6.811265468597412,0.4169955551624298,-1.8990733623504639,-0.2958676517009735,0.09266486763954163,8.652043470647186e-05
107,8.54190444946289,6.811316013336182,0.41467049717903137,-1.8969364166259766,-0.2946084439754486,0.0924849733710289,0.0001166164583992213
108,8.54190444946289,6.81131649017334,0.41423648595809937,-1.8963395357131958,-0.29450270533561707,0.0926409512758255,4.76511922897771e-05
108,8.54188346862793,6.811429023742676,0.4136817157268524,-1.8963558673858643,-0.2938686013221741,0.0920696035027504,2.6396124667371623e-05
108,8.541865348815918,6.811524391174316,0.4126909077167511,-1.8955942392349243,-0.2932434380054474,0.0918281078338623,3.680318332044408e-05
108,8.541849136352539,6.811618804931641,0.41115662455558777,-1.8934617042541504,-0.29288867115974426,0.09242471307516098,4.352183168521151e-05
108,8.541831970214844,6.8117146492004395,0.4091607928276062,-1.8905004262924194,-0.29254910349845886,0.09340070933103561,4.450195046956651e-05
109,8.54183578491211,6.811692237854004,0.40887898206710815,-1.8907456398010254,-0.2920767366886139,0.09284751862287521,4.0768729377305135e-05
109,8.54183292388916,6.8116607666015625,0.40812116861343384,-1.8901398181915283,-0.2916199266910553,0.09271274507045746,5.5178581533255056e-05
109,8.541830062866211,6.811629295349121,0.40702927112579346,-1.8892631530761719,-0.2909642457962036,0.09250858426094055,3.231613300158642e-05
109,8.541827201843262,6.8115973472595215,0.4055801033973694,-1.8878982067108154,-0.2902246415615082,0.09243789315223694,2.9183467631810345e-05
109,8.541769981384277,6.8114447593688965,0.40452098846435547,-1.8884962797164917,-0.2886505126953125,0.09085124731063843,8.753737347433344e-06
110,8.541768074035645,6.811502933502197,0.4038282632827759,-1.8857567310333252,-0.28965747356414795,0.093023382127285,3.918276706826873e-05
110,8.539274215698242,6.809815406799316,0.4166841506958008,-1.91142737865448,-0.28734132647514343,0.0865573063492775,0.0008785061654634774
110,8.536750793457031,6.808714389801025,0.4274337589740753,-1.9253060817718506,-0.2903938889503479,0.09032870084047318,0.0003688334545586258
110,8.5342435836792,6.807652950286865,0.43602654337882996,-1.9280478954315186,-0.2982630133628845,0.1032070592045784,0.0003300652315374464
110,8.531713485717773,6.80664587020874,0.44437021017074585,-1.9325379133224487,-0.3047141134738922,0.11417118459939957,0.0001250857167178765
111,8.531807899475098,6.806737899780273,0.44557592272758484,-1.9460338354110718,-0.29759207367897034,0.10263185948133469,0.0005536196986213326
111,8.531905174255371,6.806839466094971,0.4455552101135254,-1.956034779548645,-0.29127979278564453,0.09319250285625458,0.0001784629130270332
111,8.532122611999512,6.806966304779053,0.44212251901626587,-1.9487653970718384,-0.2923548221588135,0.09711301326751709,0.0006682227831333876
111,8.532478332519531,6.807247161865234,0.43579575419425964,-1.9284700155258179,-0.2985965609550476,0.11061178147792816,0.0003850298235192895
111,8.532870292663574,6.80790376663208,0.4301069378852844,-1.9166237115859985,-0.3001452386379242,0.11651815474033356,0.0002866881259251386
112,8.53289794921875,6.808221817016602,0.4325195252895355,-1.9343304634094238,-0.2916237413883209,0.10188201069831848,0.0006763082928955555
112,8.53293228149414,6.808551788330078,0.43373584747314453,-1.9480491876602173,-0.28432342410087585,0.08997394144535065,0.0001225286687258631
112,8.532470703125,6.807952404022217,0.43357694149017334,-1.947988510131836,-0.28477442264556885,0.09235040843486786,0.0007393825217150152
112,8.532183647155762,6.807534694671631,0.42954641580581665,-1.9286547899246216,-0.29368752241134644,0.11018748581409454,0.0007359247538261116
112,8.531919479370117,6.807130813598633,0.42588770389556885,-1.9151108264923096,-0.2992449104785919,0.12262766063213348,0.0001746110210660845
113,8.532560348510742,6.807837963104248,0.42766204476356506,-1.9366130828857422,-0.28750354051589966,0.10230052471160889,0.0011980904964730144
113,8.532416343688965,6.808271884918213,0.4318885803222656,-1.9624710083007812,-0.27572521567344666,0.08404947072267532,0.0013762996532022953
113,8.532937049865723,6.809311866760254,0.4288081228733063,-1.9530938863754272,-0.279915988445282,0.09451386332511902,0.0022196341305971146
113,8.533636093139648,6.81057596206665,0.42152076959609985,-1.9231712818145752,-0.2933496832847595,0.12190230190753937,0.000810013385489583
113,8.534711837768555,6.812020778656006,0.4160301387310028,-1.9102975130081177,-0.2976529896259308,0.13339941203594208,0.0007355362176895142
114,8.535273551940918,6.812343597412109,0.4211844801902771,-1.944504976272583,-0.2813473045825958,0.10400590300559998,0.0022153807803988457
114,8.535877227783203,6.812703609466553,0.424324095249176,-1.970160961151123,-0.2685595750808716,0.08142919093370438,0.0001779502781573683
114,8.53284740447998,6.828882694244385,0.432296484708786,-1.9805604219436646,-0.273127019405365,0.09034688025712967,0.0027461862191557884
114,8.530877113342285,6.850583076477051,0.43040192127227783,-1.9503936767578125,-0.2948513925075531,0.12991774082183838,0.0023812372237443924
114,8.529221534729004,6.872434616088867,0.43109604716300964,-1.9406039714813232,-0.3060370087623596,0.15157799422740936,0.0009135145228356123
115,8.530386924743652,6.873453140258789,0.4382989704608917,-1.990904450416565,-0.2818818688392639,0.10986044257879257,0.004361605271697044
115,8.533244132995605,6.874602794647217,0.4408821761608124,-2.040609121322632,-0.25232425332069397,0.06074625253677368,0.0008134102681651711
115,8.540050506591797,6.87948751449585,0.4215743839740753,-2.001441240310669,-0.2653510570526123,0.08486656844615936,0.01326099131256342
115,8.548147201538086,6.885406970977783,0.3910192549228668,-1.9169189929962158,-0.2997784912586212,0.14729955792427063,0.003638369729742408
115,8.558265686035156,6.890574932098389,0.36655884981155396,-1.8770428895950317,-0.3112502098083496,0.16614240407943726,0.0046108500100672245
116,8.562346458435059,6.893887996673584,0.3781953454017639,-1.9520978927612305,-0.2750021815299988,0.09268693625926971,0.01289433240890503
116,8.566092491149902,6.897202014923096,0.38784170150756836,-2.0136337280273438,-0.2463068962097168,0.03451074659824371,0.0005744732334278524
116,8.574631690979004,6.9047369956970215,0.3736140727996826,-1.991743564605713,-0.25932636857032776,0.055755384266376495,0.015351634472608566
116,8.586860656738281,6.906929016113281,0.3405473232269287,-1.9142258167266846,-0.2962542176246643,0.12396302819252014,0.005390041042119265
116,8.600019454956055,6.909955024719238,0.31450220942497253,-1.8691805601119995,-0.3175221383571625,0.15808750689029694,0.00281374785117805
117,8.604425430297852,6.914809226989746,0.32933223247528076,-1.9423519372940063,-0.2830370366573334,0.07789067178964615,0.01551926601678133
117,8.60890007019043,6.919756889343262,0.3429514169692993,-2.0089364051818848,-0.25192946195602417,0.005406931042671204,0.00016350946680177003
117,8.623414039611816,6.9185261726379395,0.3229124844074249,-2.0222835540771484,-0.23046323657035828,-0.044726934283971786,0.0036301487125456333
117,8.658252716064453,6.894802570343018,0.2309124767780304,-1.9318645000457764,-0.22722533345222473,-0.04925509914755821,0.0078100645914673805
117,8.700748443603516,6.879058361053467,0.11599937826395035,-1.7848963737487793,-0.2615450620651245,0.05874992534518242,0.03160324692726135
118,8.701318740844727,6.8780975341796875,0.12914076447486877,-1.7984548807144165,-0.2557638883590698,0.021184146404266357,0.005107913166284561
118,8.7022705078125,6.8639092445373535,0.14040017127990723,-1.8029470443725586,-0.2564890682697296,0.016855526715517044,0.004098299890756607
118,8.702320098876953,6.822023868560791,0.17917492985725403,-1.8334074020385742,-0.2487500160932541,-0.033527571707963943,0.008428025990724564
118,8.70571517944336,6.782917022705078,0.20422254502773285,-1.8338431119918823,-0.258184015750885,-0.018992189317941666,0.01102446299046278
118,8.708673477172852,6.743758678436279,0.23551058769226074,-1.8401119709014893,-0.2669595181941986,-0.00932446401566267,0.0017913341289386153
119,8.710858345031738,6.745601654052734,0.22573107481002808,-1.8077993392944336,-0.28535833954811096,0.04352211207151413,0.007183067966252565
119,8.713052749633789,6.747461318969727,0.21757644414901733,-1.776366114616394,-0.3042202591896057,0.09615333378314972,0.0005286732921376824
119,8.716858863830566,6.749759197235107,0.21317291259765625,-1.763059139251709,-0.3131638467311859,0.11624985933303833,0.0029240360017865896
119,8.724283218383789,6.751857757568359,0.2186712622642517,-1.7889907360076904,-0.30230826139450073,0.07099936157464981,0.01065733190625906
119,8.732281684875488,6.754579067230225,0.2299536019563675,-1.8317831754684448,-0.2833673357963562,-0.0003910139203071594,0.0021929265931248665
120,8.699176788330078,6.814027786254883,0.4068894386291504,-1.8978074789047241,-0.35973647236824036,0.20562857389450073,0.12286345660686493
120,8.671120643615723,6.882627487182617,0.6008880138397217,-2.1119184494018555,-0.36530616879463196,0.30025428533554077,0.03700142726302147
120,8.652772903442383,6.960643768310547,0.7990090847015381,-2.426884651184082,-0.26540371775627136,0.2879605293273926,0.04115147143602371
120,8.637782096862793,7.041335582733154,0.9635500907897949,-2.6279501914978027,-0.2316146194934845,0.3310776352882385,0.017482049763202667
120,8.643244743347168,7.141202449798584,1.0658272504806519,-2.5918262004852295,-0.39105424284935,0.498435378074646,0.0848250612616539
121,8.65144157409668,7.148535251617432,1.072251796722412,-2.7391059398651123,-0.24594005942344666,0.4202965199947357,0.05437237769365311
121,8.67781925201416,7.174832820892334,1.0203356742858887,-2.650756597518921,-0.2874371111392975,0.4577988386154175,0.0845763087272644
121,8.713489532470703,7.206898212432861,0.9274423718452454,-2.424752950668335,-0.42954790592193604,0.565566897392273,0.04342284053564072
121,8.777251243591309,7.253023147583008,0.8635973930358887,-2.48406982421875,-0.3410988748073578,0.5174899697303772,0.13261063396930695
121,8.857172966003418,7.324111461639404,0.8212387561798096,-2.681661367416382,-0.12510353326797485,0.36751675605773926,0.06482362747192383
122,8.917223930358887,7.4013495445251465,0.6770003437995911,-2.433171510696411,-0.3279176354408264,0.5457063913345337,0.19106285274028778
122,9.004852294921875,7.5010666847229,0.5745041370391846,-2.3291776180267334,-0.40232086181640625,0.5925145149230957,0.09785617887973785
122,9.166196823120117,7.669862747192383,0.5106370449066162,-2.432985305786133,-0.29689598083496094,0.42411842942237854,0.2673633098602295
122,9.327447891235352,7.823887348175049,0.4157625436782837,-2.500148057937622,-0.2027137726545334,0.27837634086608887,0.0029791835695505142
122,9.481609344482422,7.9717254638671875,0.32236248254776,-2.5677132606506348,-0.10865874588489532,0.13658934831619263,0.00011804101086454466
123,9.486271858215332,7.9753289222717285,0.2823210656642914,-2.5384583473205566,-0.13768801093101501,0.19505596160888672,0.023634733632206917
123,9.491316795349121,7.979028224945068,0.23368717730045319,-2.503217935562134,-0.17227321863174438,0.26534533500671387,0.0012030357029289007
123,9.499189376831055,7.985013961791992,0.21280157566070557,-2.484713077545166,-0.19325393438339233,0.29672670364379883,0.010592515580356121
123,9.514169692993164,8.000652313232422,0.23289526998996735,-2.4904274940490723,-0.19430676102638245,0.2660598158836365,0.02590847946703434
123,9.533027648925781,8.017733573913574,0.2791065573692322,-2.5134706497192383,-0.18055450916290283,0.19398340582847595,0.011946934275329113
124,9.532999992370605,8.017860412597656,0.2802092134952545,-2.5140113830566406,-0.18058796226978302,0.19354595243930817,0.00018849465413950384
124,9.532979011535645,8.018000602722168,0.2803835868835449,-2.51360821723938,-0.18184319138526917,0.1954525113105774,0.00017236900748685002
124,9.532159805297852,8.015210151672363,0.2766057550907135,-2.5090572834014893,-0.18858787417411804,0.20959429442882538,0.0010389649542048573
124,9.531403541564941,8.012303352355957,0.27904748916625977,-2.5089426040649414,-0.1920577883720398,0.2156108170747757,0.0005980544374324381
124,9.530827522277832,8.009504318237305,0.2883685231208801,-2.513953924179077,-0.19151821732521057,0.21192964911460876,0.0007458988111466169
125,9.528342247009277,8.008588790893555,0.28820502758026123,-2.5110530853271484,-0.1983329951763153,0.2269335687160492,0.0014797390904277563
125,9.513148307800293,8.004621505737305,0.3150816857814789,-2.5156781673431396,-0.2203713059425354,0.27581900358200073,0.007833647541701794
125,9.495573043823242,7.943414688110352,0.39408132433891296,-2.55954647064209,-0.22290505468845367,0.2827674150466919,0.011852401308715343
125,9.48322582244873,7.883734226226807,0.47109031677246094,-2.6091227531433105,-0.2111053466796875,0.26755228638648987,0.0034890377428382635
125,9.489202499389648,7.839597225189209,0.4707231819629669,-2.576669216156006,-0.23992830514907837,0.3105144798755646,0.023587994277477264
126,9.577811241149902,7.944693565368652,0.3168434500694275,-2.4828596115112305,-0.16077959537506104,0.20483705401420593,0.07913139462471008
126,9.665704727172852,8.04820728302002,0.1630597561597824,-2.3843228816986084,-0.0878300666809082,0.11156117916107178,0.0009077523718588054
126,9.752842903137207,8.150346755981445,0.0063936710357666016,-2.2830052375793457,-0.020018383860588074,0.03620562702417374,0.002972419373691082
126,9.839414596557617,8.251080513000488,-0.1325477957725525,-2.1834006309509277,0.04762493073940277,-0.05188498646020889,0.004125595558434725
126,9.99170207977295,8.548869132995605,0.26565247774124146,-1.9013681411743164,0.04955211654305458,-0.3923487663269043,0.9340183734893799
127,10.09290885925293,8.617563247680664,0.1718522608280182,-1.820246696472168,-0.05041612312197685,-0.228308767080307,0.41059935092926025
127,10.220772743225098,8.708490371704102,0.04284389317035675,-1.7109917402267456,-0.18216191232204437,-0.00029386579990386963,0.12608914077281952
127,10.342106819152832,8.855391502380371,-0.0761936753988266,-1.601963996887207,-0.31630438566207886,0.25220704078674316,0.07554959505796432
127,10.472946166992188,9.017560958862305,-0.18944251537322998,-1.4862021207809448,-0.45494550466537476,0.4434295892715454,0.05763780698180199
127,10.633174896240234,9.192435264587402,-0.3113478422164917,-1.334071159362793,-0.6233810186386108,0.5570265054702759,0.16948218643665314
128,10.662487030029297,9.216451644897461,-0.34405627846717834,-1.2706657648086548,-0.678633451461792,0.48994332551956177,0.15061068534851074
128,10.703092575073242,9.247300148010254,-0.4006609618663788,-1.166426658630371,-0.7692588567733765,0.38375571370124817,0.06681216508150101
128,10.743865013122559,9.276653289794922,-0.4556405544281006,-1.0562262535095215,-0.8603112101554871,0.2755187749862671,0.022013861685991287
128,10.803210258483887,9.317444801330566,-0.44422972202301025,-1.0033974647521973,-0.8825502395629883,0.21864069998264313,0.11206516623497009
128,10.894048690795898,9.372976303100586,-0.34049543738365173,-1.0214275121688843,-0.8153799772262573,0.23072181642055511,0.18373705446720123
129,10.903160095214844,9.380988121032715,-0.28999054431915283,-1.0515029430389404,-0.7746431231498718,0.2712603509426117,0.07113251835107803
129,10.915238380432129,9.400139808654785,-0.26741814613342285,-1.0152989625930786,-0.7700145840644836,0.26231494545936584,0.10743667930364609
129,10.927382469177246,9.419403076171875,-0.24050086736679077,-0.9777547121047974,-0.7634606957435608,0.25377026200294495,0.01267172209918499
129,10.939163208007812,9.457938194274902,-0.19337713718414307,-0.9473134875297546,-0.744990885257721,0.26107385754585266,0.02018895372748375
129,10.951120376586914,9.496662139892578,-0.1454416662454605,-0.9149975180625916,-0.7266326546669006,0.26638227701187134,0.007911470718681812
130,10.953828811645508,9.498408317565918,-0.16088736057281494,-0.9066009521484375,-0.7337997555732727,0.24706558883190155,0.019659986719489098
130,10.957350730895996,9.500227928161621,-0.18220305442810059,-0.8938876986503601,-0.7441635131835938,0.2190484255552292,0.009424617514014244
130,10.961043357849121,9.502887725830078,-0.20646829903125763,-0.8771364092826843,-0.7567414045333862,0.18492460250854492,0.009693698026239872
130,10.96672248840332,9.507299423217773,-0.1992308348417282,-0.8709034323692322,-0.7532309889793396,0.17680084705352783,0.029777321964502335
130,10.977670669555664,9.593997955322266,-0.09796760231256485,-0.8726664185523987,-0.7083456516265869,0.24030576646327972,0.17685581743717194
131,10.96927547454834,9.608579635620117,-0.013675346970558167,-0.8702937364578247,-0.6903495192527771,0.30363959074020386,0.13848480582237244
131,10.977691650390625,9.633635520935059,0.031236261129379272,-0.8659631609916687,-0.6740766167640686,0.3193511366844177,0.08235374093055725
131,11.00505256652832,9.721451759338379,0.03359680250287056,-0.8659828901290894,-0.6532997488975525,0.28405648469924927,0.09342329204082489
131,11.052355766296387,9.820706367492676,-0.004308223724365234,-0.8714011311531067,-0.6275202631950378,0.1969267874956131,0.09912510216236115
131,11.106383323669434,9.925602912902832,-0.06356045603752136,-0.8764695525169373,-0.6019991040229797,0.08270879089832306,0.03417754918336868
132,11.106332778930664,9.925483703613281,-0.06073634326457977,-0.8765383958816528,-0.6014949083328247,0.08425996452569962,0.0037431407254189253
132,11.106581687927246,9.925673484802246,-0.06117111071944237,-0.8751541376113892,-0.6019948124885559,0.07894773781299591,0.0060193343088030815
132,11.107132911682129,9.93390941619873,-0.07098229229450226,-0.869925320148468,-0.6052815318107605,0.056620437651872635,0.016153158619999886
132,11.107686996459961,9.94218635559082,-0.07892007380723953,-0.8644365668296814,-0.6082955002784729,0.03432295471429825,0.004401351325213909
132,11.108433723449707,9.950626373291016,-0.08114674687385559,-0.8597709536552429,-0.6098489165306091,0.016970280557870865,0.005462676286697388
133,11.109077453613281,9.950936317443848,-0.07137962430715561,-0.861763596534729,-0.6071210503578186,0.027061153203248978,0.008016848936676979
133,11.106266021728516,10.001944541931152,-0.07863273471593857,-0.8497424125671387,-0.6120665669441223,-0.00272272527217865,0.06731761246919632
133,11.10437297821045,10.053483009338379,-0.07542093098163605,-0.8398399353027344,-0.6141811013221741,-0.021676309406757355,0.008743774145841599
133,11.103914260864258,10.105846405029297,-0.05950893461704254,-0.8325483202934265,-0.6129745244979858,-0.027111206203699112,0.010886476375162601
133,11.104549407958984,10.158782958984375,-0.03270035237073898,-0.8269762992858887,-0.6095247864723206,-0.021143697202205658,0.008701775223016739
134,11.105500221252441,10.155461311340332,-0.021451108157634735,-0.8279229998588562,-0.6082601547241211,-0.009247028268873692,0.008260045200586319
134,11.106924057006836,10.15221881866455,0.002102913334965706,-0.829526424407959,-0.60608971118927,0.015733398497104645,0.008433764800429344
134,11.108477592468262,10.14899730682373,0.023127909749746323,-0.831180214881897,-0.6038806438446045,0.03526349365711212,0.004175814799964428
134,11.091833114624023,10.270546913146973,0.19785211980342865,-0.8397864699363708,-0.6098067164421082,0.16876505315303802,0.47265392541885376
134,11.052056312561035,10.326070785522461,0.4097350239753723,-0.8674581050872803,-0.6426142454147339,0.33718714118003845,0.07851960510015488
135,11.143991470336914,10.37879467010498,0.3351283073425293,-0.9989345073699951,-0.5141991376876831,0.24006906151771545,0.40631499886512756
135,11.267553329467773,10.448318481445312,0.23251208662986755,-1.1824617385864258,-0.3336036205291748,0.08982405066490173,0.1545329988002777
135,11.390792846679688,10.52065372467041,0.1302947998046875,-1.3683335781097412,-0.15142449736595154,-0.07185107469558716,0.019479643553495407
135,11.51286506652832,10.593733787536621,0.026918061077594757,-1.5392661094665527,0.01573920249938965,-0.21465052664279938,0.011371110565960407
135,11.640189170837402,10.67181396484375,-0.09078166633844376,-1.6999850273132324,0.17298808693885803,-0.3273674249649048,0.04691176116466522
136,11.652679443359375,10.682186126708984,-0.12340584397315979,-1.7075608968734741,0.18345606327056885,-0.2896179258823395,0.08731405436992645
136,11.669824600219727,10.738130569458008,-0.18155547976493835,-1.7230751514434814,0.2049448937177658,-0.2232365608215332,0.05445001646876335
136,11.687091827392578,10.794034004211426,-0.24133354425430298,-1.7391666173934937,0.22806409001350403,-0.15525299310684204,0.003944213502109051
136,11.705471992492676,10.862605094909668,-0.32556402683258057,-1.7592180967330933,0.28748467564582825,-0.04083675891160965,0.14175297319889069
136,11.771764755249023,10.990272521972656,-0.2949288785457611,-1.6770294904708862,0.2769663631916046,0.0005899146199226379,0.33488786220550537
137,11.794852256774902,11.003862380981445,-0.24083642661571503,-1.636456847190857,0.23880372941493988,-0.0424119234085083,0.11828368902206421
137,11.825997352600098,11.021976470947266,-0.1603110283613205,-1.5784039497375488,0.18350613117218018,-0.10915154963731766,0.039568498730659485
137,11.857919692993164,11.040900230407715,-0.07202701270580292,-1.5159802436828613,0.12470361590385437,-0.18365834653377533,0.00821730773895979
137,11.892136573791504,11.061327934265137,0.005108736455440521,-1.4562379121780396,0.06906162202358246,-0.24507717788219452,0.01454028207808733
137,11.931660652160645,11.08220386505127,0.07046033442020416,-1.3963805437088013,0.01324830949306488,-0.29222720861434937,0.01850447617471218
138,11.948280334472656,11.092281341552734,0.05107340216636658,-1.389535665512085,0.005362814292311668,-0.2572299838066101,0.08780723810195923
138,11.974285125732422,11.099115371704102,0.01816670224070549,-1.37908136844635,-0.006065733730792999,-0.20115935802459717,0.03487413376569748
138,12.008736610412598,11.105830192565918,-0.02724476158618927,-1.3673346042633057,-0.01914288103580475,-0.11887223273515701,0.05294851213693619
138,12.043554306030273,11.113424301147461,-0.07334470003843307,-1.3556448221206665,-0.03201334550976753,-0.03520858287811279,0.004682647064328194
138,12.0784912109375,11.121118545532227,-0.11673970520496368,-1.3427157402038574,-0.04565773159265518,0.043909989297389984,0.005122794304043055
139,12.080052375793457,11.12206745147705,-0.11099934577941895,-1.338462233543396,-0.049315694719552994,0.0333855077624321,0.011970918625593185
139,12.081177711486816,11.099613189697266,-0.10716571658849716,-1.3371080160140991,-0.042292095720767975,0.051371898502111435,0.06052175909280777
139,12.083839416503906,11.077888488769531,-0.09787564724683762,-1.3320637941360474,-0.03843915835022926,0.05938803777098656,0.010946445167064667
139,12.088293075561523,11.057153701782227,-0.08239846676588058,-1.3232216835021973,-0.03786401450634003,0.056221019476652145,0.012633881531655788
139,12.110931396484375,11.14896011352539,0.06196122616529465,-1.2498798370361328,-0.0584830567240715,-0.04003732278943062,0.6538282632827759
140,12.11215591430664,11.14924144744873,0.058070145547389984,-1.2478071451187134,-0.06139487400650978,-0.0266650952398777,0.015080733224749565
140,12.113908767700195,11.149188041687012,0.05211169645190239,-1.2446871995925903,-0.0657491609454155,-0.006592661142349243,0.005621622782200575
140,12.115799903869629,11.149206161499023,0.045365411788225174,-1.241149663925171,-0.07081453502178192,0.016779586672782898,0.0032818112522363663
140,12.117701530456543,11.149224281311035,0.03899923712015152,-1.2376751899719238,-0.07604797929525375,0.04043186828494072,0.002612179843708873
140,12.119932174682617,11.147644996643066,0.03567957505583763,-1.2351130247116089,-0.08061512559652328,0.058038972318172455,0.005822735372930765
141,12.120195388793945,11.14769458770752,0.037516988813877106,-1.2356244325637817,-0.08024902641773224,0.05421268939971924,0.0036375338677316904
141,12.11608600616455,11.185050964355469,0.03914893418550491,-1.2351231575012207,-0.08330616354942322,0.07681979984045029,0.05051875114440918
141,12.112565040588379,11.223323822021484,0.04378548264503479,-1.2355819940567017,-0.08558245748281479,0.09267137944698334,0.005973647814244032
141,12.1099271774292,11.262189865112305,0.05172230303287506,-1.2372478246688843,-0.08683133870363235,0.10074484348297119,0.0068556140176951885
141,12.10819149017334,11.301488876342773,0.06266850978136063,-1.2402244806289673,-0.0869438573718071,0.10152170062065125,0.0061047994531691074
142,12.110278129577637,11.302190780639648,0.07283322513103485,-1.2453471422195435,-0.08308153599500656,0.08194689452648163,0.029729871079325676
142,12.11279582977295,11.303115844726562,0.08530966192483902,-1.2518179416656494,-0.07814651727676392,0.057253576815128326,0.004045023117214441
142,12.115419387817383,11.304116249084473,0.09927590191364288,-1.2592116594314575,-0.07266747951507568,0.029924722388386726,0.0027489974163472652
142,12.118027687072754,11.30489444732666,0.11472926288843155,-1.2676173448562622,-0.06671226769685745,0.0003859102725982666,0.0028402451425790787
142,12.120989799499512,11.305882453918457,0.12877380847930908,-1.2745330333709717,-0.06291884183883667,-0.024316197261214256,0.003753369441255927
143,12.119826316833496,11.35546875,0.12457463145256042,-1.268958330154419,-0.07370404899120331,-0.0002778470516204834,0.04126875475049019
143,12.119091987609863,11.405365943908691,0.11854247748851776,-1.2612637281417847,-0.08741018921136856,0.02995328977704048,0.004425375256687403
143,12.118305206298828,11.456710815429688,0.11063335835933685,-1.2511335611343384,-0.10470853745937347,0.06837467849254608,0.0058145178481936455
143,12.117677688598633,11.50814437866211,0.10429658740758896,-1.2424167394638062,-0.12107645720243454,0.10349725186824799,0.002834414830431342
143,12.117886543273926,11.560084342956543,0.10068751871585846,-1.2364805936813354,-0.1350594311952591,0.13108284771442413,0.005874137859791517
144,12.120589256286621,11.54986572265625,0.10502864420413971,-1.2411772012710571,-0.13089323043823242,0.11812902987003326,0.01349119283258915
144,12.124573707580566,11.540473937988281,0.11251896619796753,-1.2493653297424316,-0.1235799565911293,0.0956546887755394,0.007749397773295641
144,12.128158569335938,11.531301498413086,0.11984620988368988,-1.256805181503296,-0.11774306744337082,0.07643922418355942,0.0019348267232999206
144,12.131632804870605,11.522098541259766,0.12724876403808594,-1.2639272212982178,-0.11281893402338028,0.058815471827983856,0.0016702681314200163
144,12.134780883789062,11.51611042022705,0.1438291072845459,-1.2807719707489014,-0.1011418029665947,0.024425260722637177,0.020852385088801384
145,12.134929656982422,11.516460418701172,0.14266228675842285,-1.2787599563598633,-0.10406938940286636,0.029716359451413155,0.0033679755870252848
145,12.135133743286133,11.516850471496582,0.14135879278182983,-1.2761743068695068,-0.10828837752342224,0.0369577519595623,0.0020834465976804495
145,12.135239601135254,11.517555236816406,0.14176040887832642,-1.2754225730895996,-0.11147446930408478,0.04128218814730644,0.002735888585448265
145,12.13481330871582,11.524297714233398,0.1406925469636917,-1.2716686725616455,-0.11926036328077316,0.054447658360004425,0.006096087861806154
145,12.134246826171875,11.528674125671387,0.13860063254833221,-1.2655248641967773,-0.13077592849731445,0.07471241801977158,0.004284087102860212
146,12.134592056274414,11.528608322143555,0.14161399006843567,-1.2694728374481201,-0.12763620913028717,0.06730629503726959,0.005345010198652744
146,12.135063171386719,11.528604507446289,0.14611901342868805,-1.2752307653427124,-0.12328241020441055,0.056684888899326324,0.002410945249721408
146,12.13550090789795,11.528543472290039,0.15076351165771484,-1.280686378479004,-0.11994045227766037,0.04741910472512245,0.001672899816185236
146,12.135951042175293,11.528274536132812,0.1562613993883133,-1.2869545221328735,-0.11649870127439499,0.03723892942070961,0.0018812285270541906
146,12.136434555053711,11.528006553649902,0.1618046909570694,-1.2927807569503784,-0.11428564786911011,0.028647474944591522,0.00185142713598907
147,12.135557174682617,11.53430461883545,0.1655580997467041,-1.2976012229919434,-0.11114093661308289,0.022045675665140152,0.005464314948767424
147,12.134824752807617,11.540595054626465,0.16897767782211304,-1.3013949394226074,-0.1098751649260521,0.0180496908724308,0.0021396526135504246
147,12.13436508178711,11.547286987304688,0.17127907276153564,-1.3028441667556763,-0.11195673793554306,0.019147472456097603,0.0030364764388650656
147,12.13420581817627,11.554474830627441,0.17218156158924103,-1.3013538122177124,-0.11812283098697662,0.02652594819664955,0.003635730128735304
