Iteration,M2,M3,D2,D3,V2,V3,Pmech2,Pmech3,Loss,Time,Gradient Norm
8,18.98997879,12.7222681,10.90582752,11.34703827,2.192070246,2.566381693,-3.121434689,0.523275554,0.000105356,28.42977285,0.021164445
8,18.99014091,12.71939087,10.90932083,11.34901524,2.18787384,2.56321907,-3.121402502,0.523305535,5.87E-05,28.57137704,0.023756756
8,18.9900589,12.71641445,10.91331673,11.35127354,2.18334198,2.55999589,-3.121356249,0.523349464,5.57E-05,28.71136498,0.034686159
8,18.98988533,12.71337223,10.91738319,11.35356998,2.179671526,2.557263374,-3.121298552,0.52340275,6.87E-05,28.852108,0.041862786
8,18.98959923,12.71028423,10.92146206,11.35591221,2.177448511,2.5553267,-3.121227741,0.523466229,8.81E-05,28.99254394,0.049586304
8,18.98924637,12.70715332,10.92560196,11.35833359,2.177059174,2.554391384,-3.121142149,0.523540556,9.76E-05,29.13312101,0.057789549
8,18.98882484,12.70397758,10.92981815,11.36084747,2.178610802,2.55451107,-3.121042013,0.523625672,0.000100795,29.27384686,0.065883815
8,18.98834038,12.70076084,10.93409729,11.3634491,2.181906223,2.555575609,-3.120928526,0.523720503,9.09E-05,29.4144249,0.07302551
8,18.98791122,12.69750309,10.93833733,11.36613846,2.186199903,2.557119846,-3.120811462,0.523816645,5.50E-05,29.55524588,0.073687598
8,18.98744392,12.69421196,10.94260311,11.36888599,2.191162586,2.559013128,-3.120687723,0.523917615,5.88E-05,29.69704795,0.077023149
8,18.98695183,12.69088364,10.94688988,11.37168026,2.196102381,2.560862303,-3.120561361,0.524020314,5.33E-05,29.83853292,0.077965647
8,18.9864521,12.68751717,10.95119667,11.37451363,2.20039916,2.562303782,-3.120436668,0.524121523,5.78E-05,29.97958088,0.076462507
8,18.9860096,12.68412685,10.95555401,11.37738323,2.203287601,2.562913895,-3.120316029,0.524220049,7.20E-05,30.12129879,0.074075893
9,18.98601532,12.68408394,10.95558453,11.37740803,2.201659679,2.561923265,-3.12032485,0.524213076,8.70E-05,30.2628541,0.005218185
9,18.98596764,12.68406296,10.95552826,11.37749195,2.199622154,2.560578823,-3.120340586,0.52419889,6.44E-05,30.40377378,0.010545238
